INSP_VIOLATION_ID	INSPECTION_ID	SEQ_NO	PART_NO	PART_NO_SECTION	INSP_VIOL_UNIT	INSP_UNIT_ID	INSP_VIOLATION_CATEGORY_ID	OUT_OF_SERVICE_INDICATOR	DEFECT_VERIFICATION_ID	CITATION_NUMBER	PART_SECTION_ID
222066733	65545537	1	392	2LV	D		14	N	3		385702
222066734	65545539	1	392	2	D		14	N	3		8496
222066737	65545545	1	392	2FT	D		14	N	3		385699
222066738	65545545	2	390	21(b)	1	166915695	30	N	3		9426
222066739	65545545	3	393	75A	1	166915695	23	Y	3	3264150	8494
222066740	65545545	4	393	9(a)	1	166915695	20	N	3		9172
222066741	65545545	5	396	3(a)(1)	1	166915695	30	N	3		9203
222066742	65545545	6	396	5(b)	1	166915695	24	N	3		392472
222066743	65545547	1	393	9(a)	2	166915698	20	N	3		9172
222066744	65545547	2	393	9(a)	2	166915698	20	Y	3	3264117	283327
222066745	65545547	3	396	3A1T	2	166915698	23	N	3		9209
222066746	65545549	1	392	2LV	D		14	N	3		385702
222066747	65545550	1	393	9(a)	1	166915702	20	N	3		9172
222066748	65545551	1	393	51	1	166915704	16	N	3		9294
222066749	65545551	2	393	95(f)	1	166915704	28	N	3		9180
222066750	65545554	1	393	75A	1	166915708	23	Y	3	3264110	8494
222066751	65545554	2	393	9(a)	2	166915709	20	Y	3	3264110	283327
222066752	65545555	1	396	17(c)	1	166915710	29	N	3		9202
222066753	65545556	1	396	3(a)(1)	1	166915711	15	Y	3	3264152	383183
222066754	65545557	1	392	2	D		14	N	3		8496
222066757	65545563	1	395	8(a)(1)	D		3	Y	3	3263946	396451
222066758	65545569	1	392	2	D		14	N	3		8496
222066759	65545569	2	392	2	D		47	N	3		390266
222066760	65545569	3	393	205(a)	1	166915733	24	N	3		9456
222066761	65545569	4	393	9(a)	1	166915733	20	N	3		283327
222066762	65545569	5	393	75A	2	166915734	23	Y	3	3264113	8494
222066763	65545569	6	393	9(a)	2	166915734	20	Y	3	3264113	283327
222066764	65545569	7	393	9(a)	2	166915734	20	Y	3	3264113	283327
222066765	65545574	1	107	620(b)	1	166915741	39	N	3		8488
222066780	65545577	1	393	9(a)	1	166915745	20	N	3		396450
222066781	65545577	2	393	9(a)	1	166915745	20	N	3		283327
222066782	65545581	1	393	104(a)	1	166915751	25	N	3		9420
222066783	65545581	2	393	128	1	166915751	25	Y	3	3264130	3554
222066784	65545581	3	396	5(b)	1	166915751	24	Y	3	3264130	392472
222066785	65545581	4	393	104(a)	2	166915752	25	N	3		9420
222066786	65545581	5	393	23	2	166915752	20	Y	3	3264130	396337
222066787	65545587	1	392	2LV	D		14	N	3		385702
222066790	65545600	1	383	51(a)-NSOUT	D		8	Y	3	3264098	393815
222066791	65545600	2	392	2MI	D		14	N	3		385703
222066792	65545600	3	392	2MI	D		14	N	3		385703
222066793	65545600	4	395	8(a)(1)	D		3	Y	3	3264098	396451
222066794	65545600	5	396	17(c)	1	166915782	29	N	3		9202
222066795	65545600	6	396	17(c)	2	166915783	29	N	3		9202
222066796	65545601	1	395	22(g)	D		7	N	3		396435
222066797	65545604	1	393	25(f)	2	166915790	20	Y	3	3264169	9271
222066798	65545604	2	393	9(a)	2	166915790	20	Y	3	3264169	283327
222066812	65545610	1	392	2LV	D		14	N	3		385702
222066813	65545612	1	393	60(d)	1	166915801	26	N	3		9308
222066814	65545612	2	396	17(c)	1	166915801	29	N	3		9202
222066815	65545612	3	393	75C	2	166915802	23	N	3		2909
222066816	65545612	4	396	17(c)	2	166915802	29	N	3		9202
222066817	65545617	1	393	75A	1	166915811	23	Y	3	3264202	8494
222066818	65545621	1	393	95(a)	1	166915818	28	N	3		9178
222066819	65545621	2	396	17(c)	1	166915818	29	N	3		9202
222066820	65545622	1	391	15(a)-SIN	D		8	Y	3	3264133	393830
222066821	65545622	2	390	21(a)	1	166915819	30	N	3		9566
222066822	65545622	3	396	17(c)	1	166915819	29	N	3		9202
222066823	65545622	4	393	25(f)	2	166915820	20	N	3		9271
222066824	65545622	5	393	43	2	166915820	16	Y	3	3264133	9279
222066825	65545622	6	393	9(a)	2	166915820	20	Y	3	3264133	283327
222066826	65545622	7	393	9(a)	2	166915820	20	Y	3	3264133	283327
222066827	65545628	1	392	2	D		47	N	3		390281
222066828	65545628	2	395	8(a)(1)	D		3	Y	3	3264204	396451
222066842	65545641	1	395	8(a)	D		3	Y	3	3264205	254677
222066843	65545643	1	396	3(a)(1)	1	166915860	30	Y	3		9203
222066852	65545650	1	392	2-SLLS4	D		45	N	3		390240
222066853	65545650	2	392	2C	D		40	N	3		9389
222066854	65545650	3	392	2LV	D		14	N	3		385702
222066867	65545657	1	392	2LV	D		14	N	3		385702
222066868	65545659	1	392	2	D		14	N	3		8496
222066869	65545662	1	392	2-SLLS4	D		45	N	3		390240
222066870	65545662	2	392	2C	D		40	N	3		9389
222066871	65545663	1	392	2LV	D		14	N	3		385702
222066872	65545663	2	393	25(f)	2	166915913	20	Y	3	3264181	9271
222066885	65545672	1	392	2LV	D		14	N	3		385702
222066886	65545672	2	395	8(a)(1)	D		3	Y	3	3264182	396451
222066887	65545673	1	392	2LV	D		14	N	3		385702
222066888	65545676	1	392	2LV	D		14	N	3		385702
222066898	65545680	1	395	15G02	D		7	N	3		396190
222066900	65545682	1	392	2FT	D		14	N	3		385699
222066901	65545683	1	383	51(a)-SIN	D		8	Y	3	3264144	393816
222066902	65545683	2	383	71(h)	D		14	N	3		396336
222066903	65545683	3	395	22(g)	D		7	N	3		396435
222066904	65545683	4	395	8E	D		2	Y	3	3264144	253692
222066905	65545683	5	392	2IN	1	166915971	30	N	3		385700
222066906	65545683	6	396	17(c)	1	166915971	29	N	3		9202
222066907	65545683	7	392	2RG	2	166915970	30	N	3		385705
222066908	65545683	8	393	104(b)	2	166915970	25	Y	3	3264144	10044
222066909	65545683	9	393	75C	2	166915970	23	N	3		2909
222066910	65545683	10	393	9(a)	2	166915970	20	N	3		9172
222066911	65545683	11	393	9(a)	2	166915970	20	N	3		9172
222066912	65545683	12	396	17(c)	2	166915970	29	N	3		9202
222066913	65545685	1	395	8(a)(1)	D		3	Y	3	3264187	396451
222066914	65545685	2	392	2RG	1	166915974	30	N	3		385705
222066915	65545685	3	396	17(c)	1	166915974	29	N	3		9202
222066916	65545685	4	396	3(a)(1)	1	166915974	30	Y	3	3264187	9203
222066917	65545685	5	393	45(b)(2)	2	166915975	16	Y	3	3264187	392461
222066926	65545688	1	393	25(f)	1	166915984	20	N	3		9271
222066927	65545688	2	393	48(a)	1	166915984	16	Y	3	3263880	9288
222066928	65545688	3	393	9(a)	1	166915984	20	Y	3	3263880	283327
222066929	65545690	1	392	2	D		14	N	3		8496
222066930	65545690	2	393	75(a)(3)	1	166915987	23	Y	3	3264148	9334
222066931	65545695	1	393	75A	1	166915996	23	Y	3	3264192	8494
222066932	65545695	2	393	9(a)	2	166915997	20	N	3		9172
222066977	65545697	1	392	2FT	D		14	N	3		385699
222066978	65545697	2	392	2RG	1	166916052	30	N	3		385705
222066979	65545697	3	392	2RG	1	166916052	30	N	3		385705
222066980	65545697	4	393	95(f)	1	166916052	28	N	3		9180
222066984	65545704	1	392	2-SLLEWG1	D		47	N	3		390249
222066985	65545704	2	392	2	D		47	N	3		390241
222066986	65545708	1	392	16	D		11	N	3		9386
222066987	65545708	2	390	21(b)	1	166916070	30	N	3		9426
222066988	65545708	3	393	9(a)	1	166916070	20	N	3		9172
222066989	65545708	4	396	17(c)	1	166916070	29	N	3		9202
222066990	65545708	5	393	75A	2	166916071	23	Y	3	3264274	8494
222066991	65545708	6	393	75C	2	166916071	23	N	3		2909
222067002	65545715	1	392	2-SLLEWA1	D		47	N	3		390260
222067003	65545715	2	392	2	D		47	N	3		390281
222067004	65545715	3	395	8F01	D		3	N	3		396252
222067005	65545715	4	395	8K2	D		3	Y	3	3264232	9198
222067006	65545719	1	393	9(a)	1	166916088	20	N	3		9182
222067007	65545719	2	393	9(a)	1	166916088	20	N	3		283327
222067008	65545722	1	393	75A	2	166916094	23	Y	3	3264221	8494
222067009	65545724	1	393	205(c)	1	166916096	24	N	3		9458
222067010	65545724	2	393	47(e)	1	166916096	15	N	3		257965
222067011	65545724	3	393	47(e)	1	166916096	15	N	3		257965
222067012	65545724	4	393	47(e)	1	166916096	15	N	3		257965
222067013	65545724	5	393	9(a)	1	166916096	20	N	3		9172
222067014	65545724	6	396	3(a)(1)	1	166916096	15	Y	3	3264303	383183
222067015	65545727	1	391	15(a)-NSIN	D		8	Y	3	3264345	393828
222067016	65545727	2	391	41(a)-F	D		1	N	3		393832
222067017	65545727	3	393	9(a)	1	166916101	20	N	3		283327
222067018	65545727	4	393	95(b)	1	166916101	28	N	3		257980
222067019	65545727	5	393	95(f)	1	166916101	28	N	3		9180
222067020	65545729	1	393	60(d)	1	166916103	26	N	3		9308
222067021	65545730	1	383	23(a)(2)	D		14	Y	3	3264307	9547
222067022	65545734	1	393	203(c)	1	166916109	30	N	3		9453
222067023	65545739	1	393	47(e)	2	166916118	15	N	3		257965
222067024	65545739	2	396	3(a)(1)	2	166916118	15	Y	3	3264305	383183
222067025	65545740	1	396	5(b)	1	166916119	24	Y	3	3264306	392473
222067026	65545745	1	392	82(a)(1)	D		14	N	3		392492
222067027	65545745	2	393	25(f)	1	166916127	20	Y	3	3264350	9271
222067028	65545745	3	393	9(a)	1	166916127	20	Y	3	3264350	283327
222067029	65545747	1	392	2FT	D		14	N	3		385699
222067030	65545747	2	390	21(b)	1	166916130	30	N	3		9426
222067031	65545748	1	392	2MI	D		14	N	3		385703
222067032	65545749	1	392	2FT	D		14	N	3		385699
222067033	65545750	1	392	2RG	1	166916134	30	N	3		385705
222067034	65545750	2	393	11	1	166916134	20	N	3		9428
222067035	65545750	3	393	95(a)	1	166916134	28	N	3		9178
222067036	65545750	4	393	11	2	166916135	20	N	3		9422
222067037	65545750	5	393	75C	2	166916135	23	N	3		2909
222067038	65545750	6	393	9(a)	2	166916135	20	N	3		9172
222067039	65545751	1	393	9(a)	1	166916136	20	N	3		9182
222067040	65545751	2	393	9(a)	1	166916136	20	N	3		283327
222067041	65545751	3	393	95(a)	1	166916136	28	N	3		9178
222067042	65545758	1	383	23(a)(2)	D		14	Y	3	3264309	9547
222067043	65545758	2	391	41(a)-F	D		1	Y	3	3264309	393832
222067045	65545763	1	393	25(f)	1	166916154	20	Y	3	3264239	9271
222067048	65545765	1	393	9(a)	2	166916158	20	N	3		283327
222067051	65545773	1	383	51(a)-SIN	D		8	Y	3	3264250	393816
222067052	65545773	2	393	25(f)	1	166916171	20	N	3		9271
222067053	65545773	3	393	9(a)	1	166916171	20	N	3		9183
222067054	65545773	4	393	9(a)	1	166916171	20	N	3		283327
222067060	65545776	1	393	9(a)	2	166916178	20	Y	3	3264312	9172
222067061	65545786	1	391	41(a)	D		1	N	3		9377
222067062	65545788	1	393	9(a)	1	166916195	20	Y	3	3264314	283327
222067063	65545788	2	396	17(c)	1	166916195	29	N	3		9202
222067064	65545789	1	396	3(a)(1)	1	166916196	30	N	3		9203
222067065	65545790	1	393	9(a)	1	166916198	20	Y	3	3264316	283327
222067067	65545794	1	393	75(a)(3)	1	166916205	23	Y	3	3264359	9334
222067068	65545794	2	393	81	1	166916205	30	N	3		9350
222067069	65545798	1	393	75C	2	166916211	23	N	3		2909
222067070	65545798	2	393	75C-OOS	2	166916211	99	Y	3	3264246	396408
222067071	65545798	3	393	75C-OOS	2	166916211	99	N	3		396408
222067072	65545803	1	390	21(b)	1	166916217	30	N	3		9426
222067073	65545803	2	393	25(f)	1	166916217	20	N	3		9271
222067074	65545803	3	393	51	1	166916217	16	Y	3	3263869	9294
222067075	65545803	4	393	9(a)	1	166916217	20	Y	3	3263869	283327
222067076	65545809	1	392	2MI	D		14	N	3		385703
222067087	65545815	1	392	9(a)(2)	2	166916242	25	Y	3	3264282	9413
222067088	65545816	1	392	2	D		47	N	3		390266
222067089	65545816	2	393	75A	2	166916244	23	Y	3	3264283	8494
222067090	65545816	3	393	75A	2	166916244	23	Y	3	3264283	8494
222067091	65545816	4	393	75(a)(3)	2	166916244	23	Y	3	3264283	9334
222067092	65545819	1	391	41(a)-F	D		1	N	3		393832
222067093	65545819	2	393	95(b)	1	166916248	28	N	3		257980
222067094	65545819	3	393	95(f)	1	166916248	28	N	3		9180
222067095	65545819	4	393	25(f)	2	166916249	20	N	3		9271
222067096	65545819	5	393	9(a)	2	166916249	20	Y	3	3264302	283327
222067097	65545820	1	393	9(a)	1	166916250	20	N	3		9172
222067105	65545830	1	107	620(b)	1	166916267	39	N	3		8488
222067106	65545830	2	393	81	1	166916267	30	N	3		9350
222067107	65545834	1	392	2	D		14	N	3		8496
222067108	65545839	1	393	43	2	166916282	16	Y	3	3264365	9279
222067109	65545841	1	393	9(a)	1	166916285	20	N	3		283327
222067110	65545841	2	393	47(e)	2	166916286	15	N	3		257965
222067116	65545844	1	393	25(f)	1	166916296	20	N	3		9271
222067117	65545844	2	393	78	1	166916296	26	N	3		9347
222067118	65545844	3	393	25(f)	2	166916297	20	Y	3	3264260	9271
222067119	65545847	1	383	23(a)(2)	D		14	Y	3	3264287	9547
222067120	65545847	2	390	21(a)	1	166916302	30	N	3		9566
222067121	65545847	3	393	100(a)	1	166916302	25	Y	3	3264287	9417
222067122	65545847	4	393	48(a)	1	166916302	16	Y	3	3264287	9288
222067123	65545847	5	396	17(c)	1	166916302	29	N	3		9202
222067124	65545847	6	396	3(a)(1)	1	166916302	15	Y	3	3264287	383183
222067125	65545853	1	396	3(a)(1)	1	166916310	30	Y	3	3264245	9203
222067126	65545857	1	393	9(a)	4	166916318	20	Y	3	3264369	283327
222067127	65545858	1	383	23(a)(2)	D		14	Y	3	3264361	9547
222067128	65545858	2	392	2-SLLEWA1	D		47	N	3		390260
222067129	65545858	3	392	2	D		47	N	3		390281
222067130	65545858	4	392	2FT	D		14	N	3		385699
222067131	65545858	5	393	9(a)	1	166916319	20	N	3		9172
222067141	65545862	1	393	201(a)	1	166916331	19	Y	3	3264223	9445
222067142	65545862	2	393	75A	2	166916332	23	Y	3	3264223	8494
222067143	65545862	3	393	75C	2	166916332	23	Y	3	3264223	2909
222067144	65545862	4	393	75C	2	166916332	23	N	3		2909
222067145	65545862	5	393	9(a)	2	166916332	20	N	3		9172
222067146	65545865	1	393	104(b)	2	166916337	25	N	3		10044
222067147	65545868	1	391	45(b)	D		1	N	3		8487
222067148	65545868	2	393	75A	2	166916343	23	Y	3	3264331	8494
222067149	65545869	1	393	47(e)	2	166916345	15	N	3		257965
222067150	65545870	1	393	25(f)	1	166916346	20	Y	3	3264332	9271
222067151	65545870	2	393	78	1	166916346	26	N	3		9347
222067152	65545870	3	393	9(a)	1	166916346	20	Y	3	3264332	283327
222067153	65545870	4	393	9(a)	1	166916346	20	Y	3	3264332	283327
222067154	65545873	1	392	2-SLLEWA2	D		47	N	3		390250
222067159	65545875	1	393	9(a)	1	166916356	20	Y	3	3264213	9172
222067160	65545876	1	393	95(a)	1	166916357	28	N	3		9178
222067161	65545876	2	393	75(a)(3)	2	166916358	23	Y	3	3264214	9334
222067162	65545878	1	393	95(a)	1	166916360	28	N	3		9178
222067163	65545878	2	393	104(b)	2	166916361	25	Y	3	3264264	10044
222067164	65545879	1	396	17(c)	1	166916362	29	N	3		9202
222067165	65545879	2	396	17(c)	2	166916363	29	N	3		9202
222067166	65545880	1	393	9(a)	1	166916364	20	N	3		283327
222067167	65545883	1	395	8(a)(1)	D		3	Y	3	3264294	396451
222067168	65545883	2	393	47(e)	2	166916370	15	N	3		257965
222067169	65545883	3	393	47(e)	2	166916370	15	N	3		257965
222067170	65545883	4	393	47(e)	2	166916370	15	N	3		257965
222067171	65545883	5	396	3(a)(1)	2	166916370	15	Y	3	3264294	383183
222067172	65545884	1	392	2	D		14	N	3		8496
222067173	65545887	1	393	9(a)	1	166916377	20	N	3		9172
222067174	65545900	1	392	2-SLLEWA1	D		47	N	3		390260
222067175	65545901	1	383	23(a)(2)	D		14	Y	3	3264295	9547
222067176	65545901	2	391	41(a)	D		1	N	3		9377
222067177	65545901	3	392	2	D		14	N	3		8496
222067178	65545901	4	392	2FT	D		14	N	3		385699
222067179	65545901	5	393	75(a)(2)	1	166916398	23	Y	3	3264295	9333
222067180	65545901	6	393	95(a)	1	166916398	28	N	3		9178
222067181	65545901	7	393	95(f)	1	166916398	28	N	3		9180
222067182	65545901	8	396	17(c)	1	166916398	29	N	3		9202
222067183	65545902	1	396	17(c)	1	166916399	29	N	3		9202
222067184	65545908	1	392	2LV	D		14	N	3		385702
222067185	65545910	1	393	9(a)	1	166916410	20	N	3		283327
222067186	65545910	2	393	100(a)	2	166916411	25	Y	3	3264378	9417
222067187	65545911	1	392	16	D		11	N	3		9386
222067188	65545911	2	392	2-SLLS3	D		45	N	3		390248
222067190	65545916	1	395	8F01	D		3	N	3		396252
222067191	65545916	2	393	9(a)	1	166916419	20	N	3		9183
222067192	65545916	3	393	9(a)	1	166916419	20	N	3		283327
222067193	65545921	1	392	2	D		47	N	3		390266
222067194	65545922	1	393	205(c)	1	166916429	24	Y	3	3264279	9458
222067204	65545934	1	393	95(a)	1	166916448	28	N	3		9178
222067207	65545949	1	383	51(a)-SIN	D		8	Y	3	3264382	393816
222067208	65545949	2	392	2	D		47	N	3		390241
222067209	65545950	1	383	23(a)(2)	D		14	Y	3	3264299	9547
222067210	65545950	2	391	45(b)	D		1	N	3		8487
222067211	65545950	3	396	17(c)	1	166916473	29	N	3		9202
222067212	65545956	1	393	25(f)	1	166916482	20	N	3		9271
222067213	65545956	2	393	9(a)	1	166916482	20	N	3		283327
222067214	65545961	1	393	9(a)	1	166916490	20	N	3		9183
222067215	65545965	1	392	2-SLLEWA1	D		47	N	3		390260
222067216	65545965	2	395	8(a)(1)	D		3	Y	3	3264340	396451
222067217	65545965	3	393	207(f)	1	166916496	22	N	3		9263
222067218	65545967	1	396	17(c)	1	166916499	29	N	3		9202
222067219	65545967	2	393	106(d)	2	166916500	25	Y	3	3264383	3534
222067220	65545967	3	393	25(f)	2	166916500	20	N	3		9271
222067221	65545967	4	393	9(a)	2	166916500	20	N	3		9172
222067222	65545968	1	393	9(a)	1	166916501	20	N	3		9172
222067223	65545970	1	393	75C	1	166916503	23	N	3		2909
222067224	65545970	2	396	3A1T	1	166916503	23	N	3		9209
222067232	65545973	1	393	75(a)(3)	1	166916528	23	Y	99		9334
222067233	65545973	2	393	75(a)(3)	1	166916528	23	Y	99		9334
222067234	65545974	1	393	75(a)(3)	2	166916531	23	Y	99		9334
222067235	65545975	1	393	75(a)(3)	2	166916533	23	Y	99		9334
222067236	65545976	1	393	75(a)(3)	2	166916535	23	Y	99		9334
222067248	65545985	1	393	75(a)(3)	2	166916568	23	Y	99		9334
222067249	65545987	1	392	2-SLLS2	D		45	N	3	8560679	390247
222067250	65545988	1	392	2-SLLS2	D		45	N	3	8573580	390247
222067251	65545990	1	392	2FC	D		41	N	3		9390
222067252	65545990	2	390	21(a)	1	166916577	30	N	3		9566
222067256	65545995	1	392	2-SLLS2	D		45	N	3	8573581	390247
222067257	65545996	1	392	2-SLLS2	D		45	N	3	8573582	390247
222067265	65545997	1	392	2-SLLS1	D		45	N	3	VERBAL WARNING.	390251
222067266	65545997	2	392	2	1	166916608	14	N	3		8496
222067267	65546002	1	392	2-SLLS3	D		45	N	3	8547016	390248
222067268	65546004	1	383	23(a)(2)	D		14	Y	3		9547
222067269	65546005	1	393	95(a)	1	166916639	28	N	3		9178
222067270	65546010	1	393	9(a)	2	166916662	20	Y	99	8525087	283327
222067271	65546011	1	392	2-SLLS2	D		45	N	3	85250884	390247
222067272	65546021	1	392	2-SLLSWZ	D		45	N	3	85250892	390297
222067273	65546021	2	395	8F01	D		3	N	3	85250918	396252
222067274	65546021	3	393	9(a)	1	166916689	20	N	3		9182
222067275	65546021	4	393	25(f)	2	166916690	20	Y	99	85250900	9271
222067279	65546025	1	391	11(b)(5)-DNL	D		14	Y	3		393827
222067280	65546025	2	391	41(a)-F	D		1	N	3		393832
222067281	65546025	3	390	21(b)	1	166916700	30	N	3		9426
222067282	65546025	4	393	43	2	166916699	16	Y	99		9279
222067283	65546025	5	392	9b(a)	1	166916700	30	N	3		396080
222067285	65546038	1	393	78	1	166916721	26	N	3		9347
222067286	65546038	2	395	15G01	D		7	N	3		396254
222067287	65546039	1	393	9(a)	1	166916723	20	N	3		9182
222067288	65546039	2	393	83(g)	1	166916723	27	N	3		8497
222067289	65546041	1	393	47(e)	2	166916726	15	N	3		257965
222067290	65546044	1	392	2RG	2	166916734	30	N	3		385705
222067291	65546054	1	393	9(a)	1	166916752	20	N	3		9172
222067292	65546054	2	393	9(a)	1	166916752	20	N	3	8518256	283327
222067293	65546054	3	393	19	1	166916752	20	N	3		9443
222067294	65546057	1	392	9(a)(2)	1	166916758	25	Y	99		9413
222067295	65546058	1	393	95(a)	1	166916760	28	N	3		9178
222067296	65546058	2	393	9(a)	1	166916760	20	N	3		9182
222067297	65546058	3	393	9(a)	1	166916760	20	N	3		9172
222067298	65546058	4	393	9(a)	2	166916761	20	N	3		9172
222067299	65546060	1	393	207(f)	2	166916765	22	N	3		9263
222067302	65546065	1	392	2	1	166916773	14	N	3		8496
222067303	65546065	2	395	8	D		7	N	3		9194
222067304	65546066	1	393	75C	2	166916776	23	N	3		2909
222067305	65546066	2	395	24(c)(2)(ii)	D		50	N	3		396426
222067306	65546066	3	395	24(c)(2)(iii)	D		50	N	3		396427
222067307	65546070	1	392	2RG	2	166916784	30	N	3		385705
222067308	65546071	1	393	9(a)	1	166916785	20	N	3		9172
222067309	65546071	2	393	9(a)	1	166916785	20	N	3	VW	283327
222067310	65546071	3	393	19	1	166916785	20	N	3		9443
222067311	65546071	4	393	9(a)	2	166916786	20	N	3		9172
222067312	65546071	5	393	75B-OOS	2	166916786	99	N	3		396409
222067313	65546071	6	392	2RG	2	166916786	30	N	3		385705
222067314	65546072	1	393	9(a)	2	166916788	20	N	3	8518258	9172
222067315	65546072	2	393	75C	2	166916788	23	N	3		2909
222067319	65546074	1	393	43	1	166916793	16	Y	99		9279
222067320	65546074	2	393	75(a)(3)	2	166916794	23	Y	99		9334
222067321	65546080	1	392	2	1	166916802	14	N	3		8496
222067322	65546080	2	393	9(a)	1	166916802	20	N	3		9172
222067323	65546083	1	391	11B2	D		14	N	3		9372
222067324	65546083	2	395	8	D		7	N	3		9194
222067325	65546083	3	395	8	D		7	N	3		9194
222067326	65546085	1	393	45PC	1	166916810	16	Y	99		392459
222067327	65546087	1	392	2RG	2	166916815	30	N	3		385705
222067328	65546088	1	395	15G02	D		7	N	3		396190
222067329	65546100	1	393	9(a)	1	166916840	20	N	3		283327
222067330	65546100	2	393	95(f)	1	166916840	28	N	3		9180
222067331	65546100	3	393	78	1	166916840	26	N	3		9347
222067332	65546100	4	393	9(a)	1	166916840	20	N	3		9172
222067333	65546100	5	393	75(a)(3)	1	166916840	23	Y	99		9334
222067334	65546106	1	395	22(h)(4)	D		7	N	3		396422
222067336	65546110	1	392	2FC	D		41	N	3	8564671	9390
222067337	65546111	1	392	2-SLLS1	D		45	N	3	8564672	390251
222067338	65546112	1	392	2-SLLS1	D		45	N	3	8564673	390251
222067339	65546119	1	395	8F01	D		3	N	3		396252
222067340	65546129	1	392	2-SLLS1	D		45	N	3	8564674	390251
222067341	65546130	1	392	2C	D		40	N	3	8564675	9389
222067342	65546134	1	393	25(f)	2	166916906	20	N	3		9271
222067343	65546135	1	393	75A	2	166916908	23	Y	99		8494
222067344	65546135	2	393	75C	2	166916908	23	N	3		2909
222067345	65546139	1	393	75(a)(3)	1	166916914	23	Y	99		9334
222067346	65546139	2	393	25(e)	2	166916915	20	N	3		9270
222067347	65546140	1	393	9(a)	1	166916916	20	N	3		9182
222067354	65546156	1	392	60(a)	D		14	N	3		9405
222067355	65546157	1	393	9(a)	2	166916953	20	N	3		9172
222067356	65546159	1	393	75A	2	166916957	23	Y	99		8494
222067357	65546160	1	393	60(c)	1	166916958	26	N	3		257571
222067360	65546169	1	392	2-SLLS3	D		45	N	3	8569613	390248
