INSP_VIOL_SHIPPER_ID	INSP_VIOLATION_ID	SHIPPER_NAME	SHIPPER_STREET	SHIPPER_CITY	SHIPPER_STATE	SHIPPER_ZIP_CODE	SHIPPER_FIRST_BYTE	SHIPPER_DOT_NUMBER	PART_NO	PART_NO_SECTION	PART_SECTION_ID
294745	223341552	CHEVRON USA	6001BOLLINGER CANYON RD	SAN RAMON	CA	94583			172	202(a)(1)	8591
294747	223345020	TUM TRANSPORTISTAS UNIDOS MEXICANOS DIV NTE SA DE CV	3311 TIGER CT	LAREDO	TX	78045		555243	172	201(d)	8590
294748	223346950	TRICAR LOGISTICA Y TRANSPORTE S DE RL DE CV	AVENIDA UNIONES #100	MATAMOROS	TA	87316		1871709	172	502(a)(1)	8680
294749	223350124	FRANCISCO BERNABE DE LA CRUZ LOPEZ	MARIANO JIMENEZ	REYNOSA	TA	88660		2908348	172	201(d)	8590
294750	223350135	TRANSPORTES SANTA MARIA EXPRESS SA DE CV	2112 S SHARDY RD STE 3	MISSION	TX	78572		3009085	172	600(c)	9579
294751	223351022	JESUS OCTAVIO QUINTERO HERNANDEZ	CARR MONTERREY-MAT #1000	REYNOSA	TA	88756		2927385	172	600(c)	9579
294754	223359919	MIDDLESEX WELDING SALES CO INC	PO BOX 7197	NORTH BRUNSWICK	NJ	08902-7197		429596	172	202(a)(2)	8592
294755	223359974	THORNTON ENTERPRISES INC	PO BOX 658	MAPLE SHADE	NJ	08052		332773	172	400(a)	8664
294756	223360436	DOVER OIL CO	239 DOVER RD	TOMS RIVER	NJ	08757		470341	172	516(c)(6)	9576
294757	223362827	AKZONOBEL COATINGS INC	2837 ROANOKE AVENUE S.W.	ROANOKE	VA	24015			172	504(a)	8682
294758	223362847	WEST VIRGINIA PAVING INC	PO BOX 544	DUNBAR	WV	25064		4286	172	516(c)(6)	9576
294759	223362900	ESTES EXPRESS LINES	PO BOX 25612	RICHMOND	VA	23260		121018	172	504(a)	8682
294760	223363842	ULTRA AVIATION SERVICES INC	PO BOX 668080	MIAMI	FL	33166-9410		3248223	172	600(c)	9579
294762	223364657	US LUBRICANTS LLC	POBOX523212	MIAMI	FL	33152		2058142	172	202(a)(1)	8591
294764	223364932	GREENS ENERGY SERVICES INC	186 N GOLDENROD RD	ORLANDO	FL	32807		824016	173	24(b)(1)	9589
294765	223365126	EZFILL-FL LLC	6039 COLLINS AVE 933	MIAMI BEACH	FL	33140		2892203	173	24(c)	9592
294766	223366381	AUTOZONE TEXAS LLC	123 SOUTH FRONT STREET	MEMPHIS	TN	38103		288323	172	519	9578
294767	223366933	AVERITT EXPRESS INC	P O BOX 3166	COOKEVILLE	TN	38502-3166		36684	172	202(b)	8596
294768	223366957	LINDE GAS NORTH AMERICA LLC	200 SOMERSET CORPORATE BLVD  S	BRIDGEWATER	NJ	08807		107740	172	202(a)(3)	8593
294769	223369161	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	519	9578
294770	223369184	CAR KEM PRODUCTS INC	4275 ST JOHNS PARKWAY	SANFORD	FL	32771		921765	172	203(c)(2)	8602
294771	223369516	JC FUELING LLC	11510 SW 7TH ST	MIAMI	FL	33174-1007		3017791	172	328(d)	263071
294772	223369535	4 C'S TRUCKING & EXCAVATING INC	P O BOX 2682	BUNNELL	FL	32110		973118	172	504(a)	8682
294774	223370249	F & Y INC	PO BOX 1485	TARPON SPRINGS	FL	34688		824401	172	516(c)(6)	9576
294775	223371174	AMERICAN BUILDERS & CONTRACTORS SUPPLY CO INC	P O BOX 838	BELOIT	WI	53512-0838		251000	172	504(a)	8682
294778	223372406	H & H BOYCE INC	P O BOX 477	WAYNESBORO	GA	30830		1291554	172	516(c)(4)	9574
294779	223372702	KENAN TRANSPORT LLC	4366 MT PLEASANT ST NW	N CANTON	OH	44720		90831	172	600(c)	9579
294780	223372835	INDUSTRIAL CHEMICALS INC	PO BOX 660688	BIRMINGHAM	AL	35266		123526	172	516(c)(5)	9575
294782	223374381	RESEARCH SOLUTIONS GROUP INC	402 INDUSTRIAL PARK DRIVE	PELHAM	AL	35124		290405	172	302(a)	8628
294783	223377693	SHAMROCK ENVIRONMENTAL CORPORATION	6106 CORPORATE PARK DRIVE	BROWNS SUMMIT	NC	27214		576512	172	202(a)(5)	8595
294784	223377731	ENERGY SOLUTIONS CANADA	180 WALKER DRIVE	BRAMPTON	ON	L6T4V8			172	514(a)	9569
294785	223387699	APATIGA TRANSPORT INC	6807 LONGVIEW DR	BAKERSFIELD	CA	93312-6744		2986597	172	504(a)	8682
294786	223388430	OHL USA INC	1920 MAIN ST 310	IRVINE	CA	92614		2882049	172	203(h)(2)	8616
294787	223389998	ORANGE COURIER INC	3731 WEST WARNER AVENUE	SANTA ANA	CA	92704		710576	172	504(a)	8682
294788	223391463	SHELL COLTON	2307 S. RIVERSIDE AVE	BLOOMINGTON	CA	92316			172	202(a)(2)	8592
294789	223395203	XPO LOGISTICS FREIGHT INC	2211 OLD EARHART ROAD	ANN ARBOR	MI	48105-2751		241829	172	201(a)(1)	8587
294790	223395425	HL MOTOR GROUP INC	391 CREDITSTONE ROAD	CONCORD	ON	L4K 1N8		2274502	172	203(c)(1)	8601
294791	223397309	CORMAN KOSOSING CONSTRUCTION COMPANY	12001 GUILFORD ROAD	ANNAPOLIS JUNCTION	MD	20701		3097418	172	516(c)(6)	9576
294793	223397622	ALLEN BROS INC	6023 US RT 5	WESTMINSTER	VT	05158		777197	172	328(d)	263071
294794	223397656	LONZA, INC.	412 MT. KEMBLE AVE, SUITE 200 S	MORRISTOWN	NJ	07960			172	516(c)(6)	9576
294795	223397799	MEADOWBROOK INDUSTRIES LLC	800 E GRAND ST	ELIZABETH	NJ	07201-2722		3047840	172	407	10904
294796	223397805	WR NEUMANN CO INC	1151B ROUTE 33	FARMINGDALE	NJ	07727		379215	172	328(d)	263071
294800	223403151	CARTER DREDGING CO INC	P O BOX 586	JESUP	GA	31598-0586		341334	172	400(a)	8664
294801	223403578	ADVANCED CONCRETE CUTTING & CORING INC	PO BOX 759	SUMMERVILLE	SC	29484		1596774	172	301(a)(1)	385686
294803	223406935	A 1 OIL INC	PO BOX 129	NEWNAN	GA	30264		1715874	172	200(a)	8586
294805	223411239	BINGER OIL PRODUCTS LLC	100 BINGER DRIVE	BROKER BOW	OK	74728		1399422	172	604	21459
294806	223411307	BRENNTAG OIL & GAS	3518 VETERANS MEMORIAL DR	ABBEVILLE	LA	70510			172	203(c)(2)	8602
294807	223411481	BENCHMARK DISTRIBUTION SERVICES LLC	515 POST OAK BLVD SUITE 200	HOUSTON	TX	77027		1472320	172	504(a)	8682
294808	223412226	RYAN'S PROPANE	14320 SE 59TH ST	CHOCTAW	OK	73020-5501		3061929	172	504(a)	8682
294811	223417352	WAL MART INC	1200 MASON DIXON LN	CONLEY	GA	30027			172	332C	10085
294813	223417485	LEADING RESPIRATORY SERVICES INC	75 SOUTH MAIN STREET	PEEBLES	OH	45660		1878877	172	202(b)	8596
294814	223417609	B & B WRECKING & EXCAVATING INC	4510 EAST 71ST STREET SUITE 6	CLEVELAND	OH	44105		1583311	172	604	21459
294815	223418138	REDIGAS INC	773 N CHURCH ST	WATERTOWN	WI	53098			172	202(a)(2)	8592
294816	223418201	TERRY LECKEL TRUCKING INC	N6904 HWY K	SPOONER	WI	54801-9307		185110	172	202(a)(3)	8593
294817	223419222	R A C TRANSPORT COMPANY INC	PO BOX 17459	DENVER	CO	80217		185185	172	502(a)(1)	8680
294818	223419237	UNIVAR USA INC	3075 HIGHLAND PKWY STE 200	DOWNERS GROVE	IL	60515		28633	172	504(a)	8682
294819	223419461	HILL ENTERPRISES INC	6301 RALSTON ROAD	ARVADA	CO	80002		322793	172	302(a)	8628
294820	223419475	ROCKY MOUNTAIN CRUDE OIL LLC	PO BOX 7208	BILLINGS	MT	59103		2820483	172	600(c)	9579
294822	223419766	SAFARILAND	1855 S LOOP	CASPER	WY	82601			172	604	21459
294823	223419934	GEO DYNAMICS GUN SHOP	12100 HWY 191	MIDLAND	TX	79707			172	504(a)	8682
294826	223428749	SMART FUEL INC	461 S MILPITAS BLVD STE 1	MILPITAS	CA	95035		2175648	172	202(a)(5)	8595
294828	223431051	GORGO LOGISTICS LLC	646 SOUTH DELSEA DRIVE	VINELAND	NJ	08361		2264101	172	502(a)(2)	8681
294829	223431062	OILHEATING SPECIALISTS OF NORTH JERSEY LLC	PO BOX 790	HACKETTSTOWN	NJ	07840		1977604	172	516(c)(6)	9576
294830	223431669	SHELL - NEWARK	909 DELANCEY	NEWARK	NJ	07105			172	201(d)	8590
294831	223431956	HAINESPORT ENTERPRISES INC	PO BOX 449	HAINESPORT	NJ	08036		467792	172	516(c)(6)	9576
294832	223431958	BONDY OIL INC	P O BOX 645	NEWFIELD	NJ	08344		957762	172	516(c)(6)	9576
294833	223432948	MARVIN KELLER TRUCKING INC	1500 WEST POINTE WAY	SULLIVAN	IL	61951		215522	172	506(a)(1)	9635
294834	223433541	EXPLOSIVE CONTRACT CARRIERS INC	131 INDUSTRIAL PARK DR STE 3	HOLLISTER	MO	65672		1157551	172	502(a)(2)	8681
294835	223434031	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	516(c)(6)	9576
294836	223434048	PLANTERS WAREHOUSE & LOAN CO INC	217 S MAIN STREET	FITZGERALD	GA	31750-0000		452821	173	24(b)	9588
294837	223434051	DWS TRANSPORT	PO BOX 1411	VIDALIA	GA	30475		3070092	172	328(d)	263071
294841	223436967	CK WATER FILTRATION	20213 RACE TRACK RD	SPIRO	OK	74959		1954570	172	504(a)	8682
294842	223438351	VOLUNTEER WELDING INC	815 5TH AVE S	NASHVILLE	TN	37203-4609		362329	172	516(c)(6)	9576
294843	223440773	BETWEEN BREADS LLC	1603 E 129TH ST	KANSAS CITY	MO	64146-2118		3184557	172	600(c)	9579
294844	223441057	CHS INC	5500 CENEX DRIVE  MS 305	INVER GROVE HEIGHTS	MN	55077		124419	172	407	10904
294845	223442835	CENTRAL TRANSPORT LLC	12225 STEPHENS ROAD	WARREN	MI	48089		661173	172	202(b)	8596
294847	223443329	STERICYCLE SPECIALTY WASTE SOLUTIONS INC	2850 100TH COURT NE	BLAINE	MN	55449		1348411	172	202(a)(5)	8595
294848	223443696	HEXION	333 NEILS EDDY ROAD	RIEGELWOOD	NC	28456			172	504(a)	8682
294849	223443819	CHEMTREAT ELDRIDGE	200 EAST TRAILS RD	ELDRIDGE	IA	52748			177	817E	3363
294851	223444582	INDIANA WESTERN EXPRESS INC	P O BOX 2850	SPRINGFIELD	MO	65801		397707	172	402(b)	8667
294853	223459005	PRAXAIR INC							172	202(c)	8597
294857	223462822	JOERNS HEALTHCARE PARENT LLC	2430 WHITEHALL PARK DRIVE SUITE 100	CHARLOTTE	NC	28273		1237394	172	201(d)	8590
294859	223464393	MANNINO & SONS EXCAVATING & DEMOLITION	1 ROSELAND AVE	ROSELAND	NJ	07068			172	600(c)	9579
294860	223464419	RIGGINS INC	3938 SOUTH MAIN ROAD	VINELAND	NJ	08360		17279	172	516(c)(6)	9576
294861	223464524	CENTRAL JERSEY HEATING OIL INC.	180 THROCKMORTON LN	OLD BRIDGE	NJ	08857-2161		2892524	172	519	9578
294862	223465413	J. WHALEN ROOFING	195 WALL ST	KINGSTON	NY	12401			173	24(b)(1)	9589
294863	223466467	SUBURBAN PROPANE LP	240 ROUTE 10 WEST	WHIPPANY	NJ	07981		214695	172	400(a)	8664
294864	223466468	SUBURBAN PROPANE LP	240 ROUTE 10 WEST	WHIPPANY	NJ	07981		214695	172	400(a)	8664
294865	223466472	SALCA TRUCKING INC	590 ROUTE 303	BLAUVELT	NY	10913		19783	172	400(a)	8664
294866	223466544	COMMUNITY SURGICAL SUPPLY OF TOMS RIVER INC	P O BOX 4686	TOMS RIVER	NJ	08754		898555	172	400(a)	8664
294867	223466546	SUBURBAN PROPANE LP	240 ROUTE 10 WEST	WHIPPANY	NJ	07981		214695	172	400(a)	8664
294868	223467611	DIXIE CHEMICAL COMPANY INC	10601 BAY AREA BLVD	PASADENA	TX	77507			172	202(a)(2)	8592
294870	223469123	GULF SHORE COOLING INC	6428 COMMERCE PARK DR	FORT MYERS	FL	33966			172	400(a)	8664
294871	223469877	JOSE CAMILO FERNANDINI SOSA	1937 BLUEST CT	ORLANDO	FL	32824			172	600(c)	9579
294872	223470994	DOLIME MINERALS COMPANY	2250 BONNIE MINE ROAD	BARTOW	FL	33830		1611252	172	201(d)	8590
294874	223471458	MAXIM CRANE WORKS LP	1225 WASHINGTON PIKE	BRIDGEVILLE	PA	15017		343050	172	202(b)	8596
294875	223471514	SAIA MOTOR FREIGHT LINE LLC	11465 JOHNS CREEK PKWY STE 400	JOHNS CREEK	GA	30097		29124	172	600(c)	9579
294877	223474590	SOUTHERN GLAZER'S WINE AND SPIRITS LLC	2900 SW 149 AVENUE SUITE 300	MIRAMAR	FL	33027		420647	172	502(a)(2)	8681
294878	223475167	H & H CONTRACTING	4063 MACKS DRIVE	BOSSIER CITY	LA	71111			172	302(a)	8628
294879	223475184	SOUTHERN STATES CHEMICAL	P O BOX 546	SAVANNAH	GA	31402			172	202(c)	8597
294880	223476040	CENTRAL ARIZONA FREIGHT LLC	PO BOX 1656	CHANDLER	AZ	85244		1103909	172	516(c)(6)	9576
294884	223481873	ADVANCE AUTO PARTS	3568 W US HWY 24	REMINGTON	IN	47977		1762766	172	504(a)	8682
294885	223482410	INTERCON CHEMICAL	1100 CENTRAL INDUSTRIAL DR	ST LOUIS	MO	63110			172	504(a)	8682
294886	223482484	NUTRIAG	39 GAIL GROVE	TORONTO	ON	M9M1M5			173	24(b)(1)	9589
294889	223483194	SOLAERO TECHNOLOGIES	10420 RESEARCH RD SE	ALBUQUERQUE	NM	87123			173	24(c)	9592
294890	223483193	SENNHEISER NM LLC	5321 WILSHIRE AVE NE	ALBUQUERQUE	NM	87113			172	406(a)(1)	8675
294891	223485000	DIBB ENTERPRISES LLC	PO BOX 855	CLE ELUM	WA	98922		1193759	172	502(a)(1)	8680
294893	223485473	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	200(a)	8586
294894	223485515	HELLER'S GAS INC	500 N POPLAR ST	BERWICK	PA	18603		1118626	172	400(a)	8664
294895	223485520	KOPPYS PROPANE INC	8635 RT 209	WILLIAMSTOWN	PA	17098-0036		301804	172	400(a)	8664
294896	223493175	MATHESON-TRIGAS INC	909 LAKE CAROLYN PARKWAY SUITE 1300	IRVING	TX	75039		314842	172	203(a)	8599
294897	223493259	TRANSPORTATION COMMODITIES INC	4950 TRIGGS ST	COMMERCE	CA	90022		582596	172	203(c)(2)	8602
294898	223493258	HASA INC	23119 DRAYTON ST	SANTA CLARITA	CA	91350-2547		171496	172	504(a)	8682
294900	223493432	KAG WEST LLC	4076 SEAPORT BLVD	WEST SACRAMENTO	CA	95691		134406	172	202(a)(5)	8595
294901	223493441	VALERO REFINING	3400 EAST 2ND ST	BENICIA	CA	94510			172	202(a)(5)	8595
294903	223494939	EXIDE TECHNOLOGIES	13000 DEERFIELD PKY BLDG 200	MILTON	GA	30004		214843	172	519	9578
294905	223495084	TEAM ENERGY INC	621 MAIN STREET	WATERTOWN	CT	06795		1326973	172	516(c)(6)	9576
294906	223495137	NEW PENN MOTOR EXPRESS LLC	625 S FIFTH AVE	LEBANON	PA	17042-0630		10670	172	504(b)	8683
294910	223496924	CARUSO EXCAVATING CO INC	PO BOX 2043	OCEAN	NJ	07712		2325605	172	604	21459
294911	223496936	MONGAN'S INC	438 WILLIAMSTOWN RD	SICKLERVILLE	NJ	08081		350923	177	817E	3363
294912	223496994	ISLAND TRANSPORTATION CORP	299 EDISON AVE	WEST BABYLON	NY	11793		74278	172	516(c)(2)	9573
294916	223501346	QUALITY CARRIERS INC	1208 E KENNEDY BLVD SUITE 132	TAMPA	FL	33602		76600	172	516(c)(6)	9576
294917	223501790	JACKSON LAND DEVELOPMENT	1888 NW 21ST STREET	POMPANO BEACH	FL	33069		848510	173	24(b)(1)	9589
294918	223501977	THE HOME DEPOT	33001 SOUTH DIXIE HWY	FLORIDA CITY	FL	33034			172	502(a)(1)	8680
294919	223502929	FLEETWING DISTRIBUTION SERVICES LLC	PO BOX 22	LAKELAND	FL	33802-0022		1201193	173	24(b)(1)	9589
294920	223503296	LANDSTAR INWAY INC	13410 SUTTON PARK DRIVE SOUTH	JACKSONVILLE	FL	32224-5270		216939	172	504(a)	8682
294921	223503429	CASTECH PRODUCTS INC	4024 MOBILE HIGHWAY	PENSACOLA	FL	32503			173	312	396314
294922	223503561	WORLD AND MAIN	324 HALF ACRE RD # A	CRANBURY	NJ	08512			172	202(a)(2)	8592
294932	223507809	CAPITAL TRANSPORT INC	PO BOX 24085	JACKSON	MS	39225-4085		1500618	172	202(b)	8596
294934	223508822	ESTES EXPRESS LINES	PO BOX 25612	RICHMOND	VA	23260		121018	172	203(c)(2)	8602
294937	223510132	BUFFALO SERVICES INC	P O BOX 67	MCCOMB	MS	39649		229345	172	502(a)(1)	8680
294938	223510144	BUFFALO SERVICES INC	P O BOX 67	MCCOMB	MS	39649		229345	172	502(a)(1)	8680
294943	223512279	AMERICAN BUILDERS & CONTRACTORS SUPPLY CO INC	ONE ABC PARKWAY	BELOIT	WI	53511-4466		251000	172	201(a)(1)	8587
294946	223515869	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	173	24(b)(1)	9589
294947	223516130	JOHNSON CONTROLS	2671 DIEHL RD	AURORA	IL	60502			172	600(c)	9579
294948	223519911	XCELERATED TRANSPORTATION GROUP LLC	1888 EAST LOCKHEED CT	STOCKTON	CA	95206		825154	172	504(a)	8682
294949	223532333	DLA DISTRIBTUIN SAN JOAQUING	25600 SOUTH CHRIMAS ROAD	TRACY	CA	95304			172	201(a)(1)	8587
294950	223532482	AIRGAS USA LLC	31 N PEORIA AVENUE	TULSA	OK	74120		299712	172	203(a)	8599
294951	223533008	SAIA MOTOR FREIGHT LINE LLC	11465 JOHNS CREEK PKWY STE 400	JOHNS CREEK	GA	30097		29124	172	504(a)	8682
294954	223536410	FORCE TEN	40 COONEY AVE	HAMILTON	NJ	08619		718102	172	328(d)	263071
294955	223536463	SHAMROCK CONSTRUCTION GROUP INC	453 HIGHWAY 35	KEYPORT	NJ	07735-5033		3084611	172	400(a)	8664
294956	223536753	CEZ TRANSPORT INC	PO BOX 1798	MONTCLAIR	NJ	07003		418840	172	516(c)(6)	9576
294959	223536926	TAYLOR OIL CO INC	77 SECOND STREET	SOMERVILLE	NJ	08876		288497	172	202(b)	8596
294962	223536982	D&M DISCOUNT FUELS LLC	PO BOX 744	SALEM	NJ	08079-0744		2168037	172	328(d)	263071
294966	223539781	SHORELINE MARINE FUEL DELIVERY INC	PO BOX 563097	MIAMI	FL	33256		991198	172	516(c)(6)	9576
294967	223539955	YASIEL VENTURA HERNANDEZ	4350 PERKINSHIRE LN APT Q111	ORLANDO	FL	32822			172	600(c)	9579
294968	223539961	JOSE ANTONIO ALONSO BETANCOURT	4350 PERKINSHIRE LN APT Q111	ORLANDO	FL	32822			172	600(c)	9579
294973	223543416	BRJ INC	7048 US HWY 49	HATTIESBURG	MS	39402		1250392	172	600(c)	9579
294974	223543695	COOMBS GAS CO INC	P O BOX 67	BLUE MOUNTAIN	MS	38610-0067		391573	172	201(d)	8590
294975	223544165	PREFERRED DELIVERY INC	PO BOX 36906	HOUSTON	TX	77236		1406268	172	516(c)(6)	9576
294977	223544582	KENAN TRANSPORT LLC	4366 MT PLEASANT ST NW	N CANTON	OH	44720		90831	172	600(c)	9579
294979	223546668	SW AUTOMOTIVE FINISHES	401 BOGGS LANE SOUTH	RICHMOND	KY	40475			172	315	396377
294981	223550160	HAUSBECK BROS INC	2695 W VASSAR RD	REESE	MI	48757		1374037	172	516(a)	9571
294982	223550241	ESTES EXPRESS LINES	3901 W BROAD ST	RICHMOND	VA	23230		121018	172	504(a)	8682
294983	223550393	ELGIN MOTOR FREIGHT INC	1497 WILTON GROVE ROAD	LONDON	ON	N6N 1M3		465197	172	504(a)	8682
294985	223553976	GP ENERGY CO. LLC	707 KAKOI ST.	HONOLULU	HI	96819			172	516(c)(6)	9576
294986	223555570	AWE OIL CO INC	122 CAPITOL TRL	NEWARK	DE	19711		1185342	172	506(a)(1)	9635
294987	223566163	FAIRHILL INDUSTRIES	3914 FAIRHILL DR	HOUSTON	TX	77063			172	502(a)(1)	8680
294988	223566631	DEVON ENERGY	6488 SEVEN RIVERS HWY	ARTESIA	NM	88210			172	326(b)	8652
294994	223570735	UNIVAR USA INC	PO BOX 34325	SEATTLE	WA	98124-1325		28633	172	202(a)(5)	8595
294997	223574783	RITE-KEM INC	703 WESTMORELAND DR	TUPELO	MS	38801			172	202(a)(3)	8593
294998	223575339	CHEVRON ORONITE COMPANY LLC	3901 BRIARPARK DRIVE	HOUSTON	TX	77042			172	600(c)	9579
295000	223576016	CHEVRON PHILLIPS CHEMICAL CO. LP	PO BOX 4910	THE WOODLANDS	TX	77387			172	304(a)(3)	8634
295002	223577788	BENNETT & SONS MACHINE & SUPPLY CO INC	2100 E OLD SHAWNEE ROAD	MUSKOGEE	OK	74403		972884	172	202(b)	8596
295003	223577946	RALSTON FARMERS FUEL AND OIL INC	2420 E HWY 64	CLEVELAND	OK	74020		1175863	172	600(c)	9579
295005	223578544	CAL CARTAGE TRANSPORTATION EXPRESS LLC	1515 BURNT MILL ROAD	CHERRY HILL	NJ	08003		3035784	172	202(b)	8596
295007	223581587	LINCARE INC	P O BOX 9004	CLEARWATER	FL	33758-9004		345933	172	504(a)	8682
295008	223581746	COUNTRYSIDE CONSULTING AND SUPPLY LLC	PO BOX 128	CHICKASAW	OH	45826		2335178	172	504(a)	8682
295010	223583198	LOADSAFE CROSSBORDER FREIGHT INC	9415 44 STREET SE	CALGARY	AB	T2C 2P7		566813	172	600(c)	9579
295011	223583489	UNITED INITIATORS INC	555 GARDEN STREET	ELYRIA	OH	44035			172	504(a)	8682
295014	223585782	DRAEGER PROPANE	P O BOX 114	ANTIGO	WI	54409		1182071	172	328(d)	263071
295015	223585883	HENTZEN COATINGS	1500 LATHEM ST	BATAVIA	IL	60510			172	202(a)(3)	8593
295016	223586931	PEROXYCHEM LLC	35 SAWYER AVE	TONAWANDA	NY	14150			173	30	9596
295017	223586968	AMTROL INTERNATIONAL INC	1400 DIVISION RD	WEST WARWICK	RI	02893			173	30	9596
295018	223586975	CLARIANT CORPORATION	4900 CRITTENDEN DRIVE	LOUISVILLE	KY	40209			172	407	10904
295019	223586986	NEXEO SOLUTIONS	9733 MEADOR RD	CONROE	TX	77303			173	24(b)(1)	9589
295020	223587731	UNITED STATES WELDING INC	600 S SANTA FE DRIVE	DENVER	CO	80223		29755	172	516(c)(6)	9576
295022	223602372	C&W CONSTRUCTION SPECIALTIES LLC	2419 PALMA DRIVE	VENTURA	CA	93003		2495583	172	400(a)	8664
295025	223605462	MAJESTIC TRUCK LINES LLC	PO BOX 3534	WAYNE	NJ	07474-3534		3178745	172	504(a)	8682
295026	223605507	MEENAN OIL CO LP	1000 WOODBURY ROAD	WOODBURY	NY	11797		10095	172	516(c)(6)	9576
295027	223605568	ZOAGIES	79 THOMPSON ST	SALEM	NJ	08079			172	400(a)	8664
295028	223605601	GREENFIELD MFG	25 FREEDOM WAY	SARATOGA SPRINGS	NY	12866		0	172	201(d)	8590
295029	223605636	FUEL RITE PETROLEUM INC	147 STATE ROUTE 94	BLAIRSTOWN	NJ	07825-2214		1712643	172	516(c)(6)	9576
295030	223605783	STAVOLA ASPHALT CO	PO BOX 482	RED BANK	NJ	07701		608882	172	328(d)	263071
295031	223606452	ROBERT MARCELLO LLC	PO BOX 1762	SHELTER ISLAND	NY	11964		2310923	172	600(c)	9579
295032	223608410	SUBURBAN PROPANE LP	240 ROUTE 10 WEST	WHIPPANY	NJ	07981		214695	172	400(a)	8664
295034	223610436	MARTIAN PEST CONTROL	16502 NW 89 CT	MIAMI LAKES	FL	33018		2541508	172	313(a)	8643
295036	223612028	ECU WORLDWIDE USA	2401 NW 69 STREET	MIAMI	FL	33147		3171687	172	504(a)	8682
295041	223616695	AGGREKO LLC	8177 WW WILLIAMS DR	SMYRNA	TN	37167			107	601	30838
295042	223617257	MICHIGAN INDUSTRIAL GASES INC	1102 INDUSTRIAL AVE	ALBION	MI	49224		1789583	172	201(a)(1)	8587
295060	223633560	IMTT ILLINOIS, JOLIET FACILITY	24420 W DURKEE ROAD	CHANNAHON	IL	60410			172	201(a)(1)	8587
295062	223634368	REBEL OIL COMPANY INCORPORATED	2200 S HIGHLAND DRIVE	LAS VEGAS	NV	89102-4812		41386	172	202(a)(2)	8592
295067	223635342	UNITED OIL PRODUCTS	70 NORTH PHILLIPPI	BOISE	ID	83706			172	516(c)(6)	9576
295068	223635440	WATERTECH INC	2536 KIMBERLY ROAD	TWIN FALLS	ID	83301		391044	172	504(a)	8682
295069	223636993	SUMMIT NW CORPORATION	5330 NE COURIER CT	PORTLAND	OR	97218		829347	172	202(a)(3)	8593
295070	223637672	SCHRYVER MEDICAL SALES & MARKETING INC	12075 E 45 AVE # 600	DENVER	CO	80239		738750	172	202(a)(3)	8593
295072	223644610	TURLOCK DAIRY & REFRIGERATION INC	1819 S WALNUT AVE	TURLOCK	CA	95380		2808170	172	324	8648
295073	223645118	AIRGAS SPECIALTY PRODUCTS INC	2530 SEVER ROAD SUITE 300	LAWRENCEVILLE	GA	30043		1351125	172	302(a)	8628
295074	223645187	UPS GROUND FREIGHT INC	1000 SEMMES AVE	RICHMOND	VA	23218-1216		121058	172	502(a)(1)	8680
295075	223647273	M O DION & SONS INC	1543 W 16TH ST	LONG BEACH	CA	90813		414560	172	504(a)	8682
295077	223650204	AIRGAS USA LLC	31 N PEORIA AVENUE	TULSA	OK	74120		299712	172	202(b)	8596
295078	223650427	KUEHNE CHEMICAL CO INC	86 NORTH HACKENSACK AVE	SOUTH KEARNY	NJ	07032-4620		90019	172	328(d)	263071
295082	223653707	AT HOME MEDICAL	200 AMERICAN ROAD	MORRIS PLAINS	NJ	07950		1516972	172	202(b)	8596
295083	223653718	R BAKER & SON ALL INDUSTRIAL SERVICES INC OF NJ	1 GLOBE CT	RED BANK	NJ	07701		2453638	172	400(a)	8664
295085	223653760	FERRELLGAS L P	ONE LIBERTY PLAZA MD#5	LIBERTY	MO	64068		89243	172	516(c)(6)	9576
295086	223653880	FIORE PAVING COMPANY INC	4 FIORE COURT	OCEANPORT	NJ	07757		1742717	172	600(c)	9579
295087	223654108	ACETYLENE SUPPLY COMPANY	PO BOX 607	PRINCETON JCT	NJ	08850		85798	172	504(a)	8682
295088	223655266	AWISCO NJ LLC	26 INDUSTRIAL ROAD	WEST MILFORD	NJ	07480		1925732	172	400(a)	8664
295089	223655267	THE HALLEN CONSTRUCTION CO INC	P O BOX 9003	ISLAND PARK	NY	11558-9003		125707	172	504(a)	8682
295090	223657540	FLORIDA GAS EXPRESS LLC	4285 SW MARTIN HWY	PALM CITY	FL	34990		1861033	177	817E	3363
295093	223663360	STELLAR DRILLING FLUIDS	13833 TECHNOLOGY DR SUITE A	OKLAHOMA CITY	OK	73134			172	326(a)	8651
295097	223667363	BEHR PROCESS	21701 MARK COLLINS DRIVE	SAUK VILLAGE	IL	60411			172	201(a)(1)	8587
295101	223668402	MARTELLE WATER TREATMENT INC	2275 ROYAL OAKS DRIVE	JANESVILLE	WI	53548		1731677	172	516(c)(6)	9576
295102	223668400	VIKING CHEMICAL CO	1827 EIGHTEEN AVEV.	ROCKFORD	IL	61110			173	24(c)	9592
295103	223668532	NORAC CONCEPTS, INC	PO BOX 31097	GUELPH	ON	N1H-8K1			172	328(d)	263071
